Date,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Min Vol % Change By Weights,1 YR,5 YR,30 YR,Signal
2020-04-15 04:00:00+00:00,162.0,0.0017933337455939835,74.63,0.011520737327188835,4.43,0.016055045871559592,47.61,0.010828025477706893,729.83,-0.020638477744528427,284.43,-0.007883079284244254,117.24,-0.0012777919754664024,99.68,0.0007027406886859211,0.001451578671945326,1.263697120524295,1.2354850208682508,0.23,0.47,1.37,1.0
2020-04-14 04:00:00+00:00,162.66,0.004074074074074119,77.71,0.041270266648800735,4.66,0.05191873589164797,48.92,0.027515227893299743,709.89,-0.027321431018182407,287.05,0.009211405266673633,116.76,-0.004094165813715356,100.66,0.009831460674157189,0.006428935233936867,1.2636075847114838,1.2359280169756621,0.2,0.48,1.32,1.0
2020-04-13 04:00:00+00:00,161.41,-0.007684741177917176,75.59,-0.027280916226997687,4.93,0.05793991416309008,46.93,-0.04067865903515944,650.95,-0.08302694783698872,273.25,-0.048075248214596744,116.7,-0.0005138746145940676,100.41,-0.0024836081859725967,-0.01486761814829509,1.262896802776938,1.2362829951512357,0.2,0.44,1.27,0.0
2020-04-09 04:00:00+00:00,158.58,-0.017532990521033298,78.91,0.043921153591744755,4.98,0.01014198782961473,49.0,0.04410824632431276,573.0,-0.11974806052692222,267.99,-0.01924977127172911,117.25,0.0047129391602398485,101.64,0.012249775918733219,0.0037794289020137055,1.2623362634882462,1.236624836204327,0.15,0.39,1.24,1.0
2020-04-08 04:00:00+00:00,154.65,-0.024782444192205877,74.71,-0.053225193258142234,5.37,0.07831325301204806,47.82,-0.02408163265306118,548.84,-0.04216404886561953,266.07,-0.007164446434568483,115.81,-0.012281449893390195,95.25,-0.06286894923258557,-0.028945113963682288,1.2610470585454414,1.2367932500262389,0.14,0.39,1.26,0.0
2020-04-07 04:00:00+00:00,155.98,0.00860006466214025,69.95,-0.06371302369160747,5.09,-0.05214152700186225,46.51,-0.027394395650355507,545.45,-0.006176663508490554,259.43,-0.0249558386890667,115.7,-0.0009498316207581237,93.0895,-0.02268241469816268,-0.009312125137773597,1.259472858587281,1.2369297901815322,0.16,0.37,1.27,0.0
2020-04-06 04:00:00+00:00,156.88,0.005769970509039712,69.31,-0.009149392423159375,5.48,0.07662082514734792,46.67,0.003440120404214264,516.24,-0.05355211293427453,262.47,0.011717997147592918,115.54,-0.0013828867761451757,92.8,-0.003109910355088452,-0.0010794115450301353,1.257911565371917,1.2370368351224477,0.17,0.37,1.35,0.0
2020-04-03 04:00:00+00:00,152.74,-0.026389597144313992,64.53,-0.06896551724137934,5.9,0.07664233576642343,43.83,-0.06085279622884088,480.01,-0.07018053618472031,241.41,-0.08023774145616658,114.98,-0.0048468063008482165,90.54,-0.024353448275861944,-0.029052138245829414,1.2556251241113632,1.2369720270019788,0.14,0.39,1.31,0.0
2020-04-02 04:00:00+00:00,151.9,-0.005499541704858002,65.48,0.01472183480551692,5.11,-0.13389830508474576,43.95,0.00273785078713229,454.47,-0.05320722484948226,244.93,0.014581003272441162,114.9,-0.0006957731779440035,92.35,0.019991164126352823,0.0010616035117936408,1.253436844298921,1.2369476825377566,0.11,0.41,1.29,1.0
2020-04-01 04:00:00+00:00,149.47,-0.01599736668861096,65.26,-0.003359804520464249,4.38,-0.1428571428571429,42.12,-0.04163822525597283,481.56,0.05960789491055518,240.91,-0.016412852651778054,114.73,-0.0014795474325500768,91.73,-0.006713589604764425,-0.011757617165628911,1.2511702086828924,1.2368716854934598,0.13,0.51,1.42,0.0
2020-03-31 04:00:00+00:00,148.19,-0.008563591356124944,69.85,0.07033404842169766,4.21,-0.038812785388127824,44.25,0.05056980056980054,524.0,0.08813024337569564,254.29,0.05553941305881871,115.37,0.005578314303146481,94.74,0.03281369235800713,0.021262371143155212,1.2494358527437297,1.2368830609709205,0.19,0.56,1.45,1.0
2020-03-30 04:00:00+00:00,152.78,0.03097374991564883,71.58,0.024767358625626512,4.23,0.004750593824228044,45.0,0.016949152542372836,502.13,-0.041736641221374104,254.81,0.0020449093554604225,115.68,0.0026870070208893093,95.35,0.006438674266413313,0.011090018477525828,1.2473381703998554,1.2369290294138535,0.25,0.52,1.39,1.0
