Date,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Max Sharpe % Change By Weights,Recommendation,1 YR,5 YR,30 YR,Signal
2022-04-28 04:00:00+00:00,176.93,0.00011305183426602028,108.94,0.048104675774485184,78.08,0.0119232763089685,66.19,0.024454418820615942,877.51,0.007751848959529628,163.64,0.03799555978433222,103.49,0.006027024399727798,98.89,0.01311341051121806,0.015015356431606213,1.5360776466801065,1.1984226768431596,1.0,1.97,2.81,2.91,1.0
2022-04-27 04:00:00+00:00,175.98,-0.005369355112191387,106.97,-0.018083348632274676,76.37,-0.021900614754098324,65.56,-0.009518054086720018,881.87,0.004968604346389238,156.57,-0.04320459545343436,103.53,0.0003865107739879914,98.41,-0.004853878046314097,-0.011774646015296085,1.5394799210258778,1.2018887751759992,0.0,1.99,2.79,2.86,0.0
2022-04-26 04:00:00+00:00,177.32,0.007614501647914551,107.68,0.006637374964943543,76.46,0.001178473222469334,65.05,-0.007779133618059819,876.42,-0.006180049213602934,156.8,0.0014689915053971436,103.95,0.0040567951318457585,98.87,0.004674321715272933,-0.00014824514226817345,1.5422629816128215,1.2053659227467184,0.0,2.03,2.84,2.88,0.0
2022-04-25 04:00:00+00:00,177.05,-0.0015226708775094577,109.48,0.016716196136701278,74.65,-0.02367250850117697,65.94,0.013681783243658652,998.02,0.13874626320713812,162.88,0.03877551020408143,103.63,-0.0030784030784031247,99.44,0.005765146151512024,0.03961453939725764,1.5466167368905261,1.2091227114620753,1.0,2.06,2.94,2.95,1.0
2022-04-22 04:00:00+00:00,180.29,0.018299915278169987,109.76,0.002557544757033181,76.31,0.02223710649698596,65.25,-0.010464058234758822,1005.05,0.007043947015089813,161.79,-0.006692043222003896,102.94,-0.006658303580044378,98.79,-0.006536604987932293,0.003800518867033199,1.551625144169951,1.2129214255874838,1.0,2.01,2.96,2.94,1.0
2022-04-21 04:00:00+00:00,182.06,0.009817516223861622,111.72,0.017857142857142794,78.12,0.023719040754816012,66.21,0.01471264367816083,1008.78,0.003711258146360974,166.42,0.028617343469930168,103.04,0.0009714396735962527,99.35,0.005668589938252699,0.013126091775093789,1.5569516380754802,1.216843314773437,1.0,1.93,2.87,2.9,1.0
2022-04-20 04:00:00+00:00,182.71,0.0035702515654181255,112.5,0.00698174006444674,77.24,-0.011264720942140372,65.96,-0.0037758646730101653,977.2,-0.03130514086322089,167.23,0.004867203461122571,103.61,0.005531832298136585,99.98,0.0063412179164570315,-0.006132250042251661,1.5619262188178613,1.22074977998506,0.0,1.94,2.91,3.01,0.0
2022-04-19 04:00:00+00:00,181.82,-0.004871107219090454,110.66,-0.016355555555555568,76.86,-0.004919730709476933,65.07,-0.013493026076410009,1028.15,0.052138763814981726,167.4,0.001016564013633925,103.02,-0.005694431039474979,99.73,-0.002500500100020009,0.007633925721100225,1.567504673780262,1.2247419551815606,1.0,1.84,2.79,2.95,1.0
2022-04-18 04:00:00+00:00,184.61,0.015344846551534674,108.3,-0.021326585938912013,80.41,0.04618787405672653,64.44,-0.009681881051175623,1004.29,-0.023206730535427877,165.07,-0.01391875746714466,103.65,0.006115317414094434,99.8,0.0007018951168153986,-0.0026480071221084587,1.572686182473648,1.2286922048475972,0.0,1.84,2.79,2.92,0.0
2022-04-14 04:00:00+00:00,184.04,-0.0030875900547100432,108.74,0.004062788550323049,79.57,-0.010446461882850477,65.02,0.009000620732464215,985.0,-0.019207599398580077,165.29,0.0013327679166414974,103.97,0.003087313072841269,99.92,0.0012024048096193063,-0.0036548446895812254,1.5776982050826038,1.232641350474363,0.0,1.78,2.66,2.81,0.0
2022-04-13 04:00:00+00:00,184.65,0.0033144968485112614,109.21,0.004322236527496859,78.42,-0.014452683172049618,64.73,-0.004460166102737473,1022.37,0.037939086294416224,170.4,0.030915360880876097,104.82,0.008175435221698502,100.58,0.006605284227381825,0.014592417972484277,1.582652680552215,1.2367822540220899,1.0,1.77,2.66,2.82,1.0
2022-04-12 04:00:00+00:00,183.77,-0.004765773084213332,108.44,-0.007050636388609033,75.98,-0.03111451160418255,64.56,-0.002626293835933935,986.95,-0.03464499153926659,167.66,-0.01607981220657284,104.61,-0.002003434459072584,99.98,-0.005965400676078647,-0.014806884193591986,1.5870647602143941,1.2408615406333248,0.0,1.85,2.79,2.84,0.0
2022-04-11 04:00:00+00:00,182.37,-0.007618218425205492,108.6,0.0014754703061601315,72.3,-0.048433798367991665,63.81,-0.011617100371747235,975.73,-0.011368357059628131,165.79,-0.011153524991053376,104.28,-0.003154574132492094,99.27,-0.007101420284056914,-0.01196023614702016,1.5916478653376682,1.2447389394921635,0.0,1.81,2.76,2.76,0.0
2022-04-08 04:00:00+00:00,181.47,-0.004935022207600004,109.78,0.010865561694290982,74.11,0.025034578146611475,63.83,0.0003134304967873369,1025.49,0.050997714531684,170.09,0.02593642559864895,104.73,0.004315304948216303,99.98,0.007152211141331799,0.01748308555102474,1.5969116272915038,1.2488734473775926,1.0,1.78,2.7,2.69,1.0
2022-04-07 04:00:00+00:00,180.34,-0.00622692456053342,109.6,-0.0016396429222080844,73.11,-0.013493455673998067,63.44,-0.006109979633401208,1057.01,0.03073652595344667,172.17,0.012228820036451094,105.26,0.0050606321015946865,100.57,0.005901180236047132,0.006378351728598239,1.6023681095797198,1.2531700234440266,1.0,1.79,2.7,2.63,1.0
2022-04-06 04:00:00+00:00,179.66,-0.0037706554286348615,110.7,0.010036496350364965,73.05,-0.0008206811653672652,63.1,-0.005359394703656983,1045.54,-0.010851363752471643,171.6,-0.0033106813033628724,105.49,0.002185065551966403,100.79,0.0021875310728847186,-0.00483410566837408,1.6085087857499363,1.2574353672039913,0.0,1.77,2.69,2.57,0.0
2022-04-05 04:00:00+00:00,179.24,-0.0023377490815984503,109.4,-0.011743450767841002,74.8,0.023956194387405816,62.47,-0.009984152139461244,1091.26,0.043728599575339144,175.06,0.020163170163170152,105.76,0.002559484311309257,101.61,0.008135727750768762,0.013230136123390494,1.6151697752406418,1.2618314394431962,1.0,1.72,2.56,2.48,1.0
2022-04-04 04:00:00+00:00,180.37,0.006304396340102603,109.94,0.004936014625228413,76.86,0.0275401069518717,62.54,0.0011205378581720105,1145.45,0.04965819328116128,178.44,0.01930766594310529,106.84,0.010211800302571739,102.87,0.01240035429583708,0.019449240958142794,1.621718650295839,1.266496923580643,1.0,1.72,2.55,2.44,1.0
2022-04-01 04:00:00+00:00,179.5,-0.004823418528580148,110.48,0.004911770056394538,74.17,-0.03499869893312513,62.87,0.005276622961304822,1084.59,-0.05313195687284489,174.31,-0.023145034745572723,106.75,-0.000842381130662706,102.15,-0.006999125109361293,-0.019125960857405956,1.6281737108312646,1.271055602170897,0.0,1.63,2.42,2.44,0.0
2022-03-31 04:00:00+00:00,180.65,0.006406685236768794,108.37,-0.01909847936278064,74.12,-0.0006741270055278248,62.0,-0.013838078574836876,1077.6,-0.006444831687550168,174.61,0.0017210716539499682,107.1,0.003278688524590123,102.5,0.0034263338228095463,-0.0018009499546481258,1.6344627628479267,1.2756049687591047,0.0,1.64,2.44,2.48,0.0
2022-03-30 04:00:00+00:00,180.55,-0.0005535566011624082,109.71,0.012365045676847819,77.91,0.05113329735563932,62.21,0.0033870967741935765,1093.99,0.01520972531551612,177.77,0.018097474371456368,107.15,0.00046685340802987696,102.89,0.003804878048780491,0.01069972305480132,1.6401484888605744,1.2801952516567565,1.0,1.67,2.49,2.53,1.0
2022-03-29 04:00:00+00:00,179.14,-0.00780947106064811,110.51,0.007291951508522576,76.15,-0.02259016814272863,62.16,-0.0008037293039705462,1099.57,0.005100595069424729,178.96,0.00669404286437536,106.86,-0.002706486234251071,103.11,0.0021382058509087365,-0.0011858002682644166,1.645355339831176,1.2848495021950834,0.0,1.69,2.54,2.57,0.0
2022-03-28 04:00:00+00:00,179.06,-0.0004465780953443188,107.31,-0.02895665550628901,74.53,-0.02127380170715698,61.92,-0.0038610038610037423,1091.84,-0.00703002082632298,175.6,-0.01877514528386237,106.36,-0.004679019277559426,101.87,-0.012025991659392887,-0.007904932650125263,1.6498477473440238,1.2894515967454734,0.0,1.67,2.55,2.6,0.0
2022-03-25 04:00:00+00:00,182.38,0.018541271082318733,106.23,-0.010064299692479683,80.74,0.08332215215349525,61.53,-0.006298449612403112,1010.64,-0.07436987104337622,174.72,-0.005011389521640042,106.1,-0.00244452801805195,101.33,-0.005300873662511085,-0.009561809038909245,1.654044557119681,1.293978233576485,0.0,1.55,2.37,2.51,0.0
2022-03-24 04:00:00+00:00,183.13,0.0041122930145849335,104.92,-0.012331733032100223,79.75,-0.012261580381471293,60.98,-0.008938729075247953,1013.92,0.0032454682181588534,174.07,-0.0037202380952381375,106.95,0.008011310084825807,101.93,0.005921247409454322,-0.0006586799990414794,1.6584705120982586,1.2985597207635993,0.0,1.52,2.34,2.52,0.0
2022-03-23 04:00:00+00:00,181.81,-0.007207994320974187,104.26,-0.006290507052992722,81.95,0.02758620689655178,60.4,-0.009511315185306679,999.11,-0.014606675082846743,170.21,-0.02217498707416543,107.19,0.0022440392706872814,101.71,-0.0021583439615423528,-0.009318344363493023,1.6626288890350702,1.3030524437065611,0.0,1.59,2.39,2.6,0.0
2022-03-22 04:00:00+00:00,179.36,-0.013475606402288065,106.02,0.01688087473623634,78.56,-0.04136668700427093,60.8,0.0066225165562914245,993.98,-0.0051345697670927,168.82,-0.008166382703719055,106.75,-0.004104860528034271,102.16,0.004424343722347901,-0.007772061141775213,1.66546227985571,1.3075326111860233,0.0,1.4,2.33,2.55,0.0
2022-03-21 04:00:00+00:00,180.67,0.007303746654772292,105.75,-0.002546689303904892,79.54,0.012474541751527513,60.58,-0.0036184210526315486,921.16,-0.07326103140908269,165.38,-0.020376732614619142,107.04,0.002716627634660407,101.68,-0.004698512137822908,-0.018532628991894798,1.6682782720801808,1.3119418713221038,0.0,1.29,2.14,2.42,0.0
2022-03-18 04:00:00+00:00,179.3,-0.007582885924613758,106.4,0.006146572104019032,74.64,-0.06160422428966561,60.1,-0.007923407065037913,905.39,-0.01711971861565853,163.98,-0.008465352521465741,108.1,0.009902840059790696,102.7,0.01003147128245474,-0.011747659482222523,1.6705287613211854,1.3161952985845284,0.0,1.3,2.17,2.5,0.0
2022-03-17 04:00:00+00:00,180.89,0.008867819297267099,106.4,0.0,73.68,-0.012861736334405016,60.09,-0.00016638935108148623,871.6,-0.037320933520361366,160.62,-0.020490303695572587,107.86,-0.002220166512488353,102.33,-0.003602726387536559,-0.011327614304338726,1.6721421882232204,1.3204063372257557,0.0,1.35,2.18,2.46,0.0
2022-03-16 04:00:00+00:00,180.01,-0.004864834982586053,104.78,-0.015225563909774475,68.28,-0.07328990228013033,59.46,-0.010484273589615567,840.23,-0.03599128040385502,159.59,-0.006412650977462353,107.68,-0.0016688299647690252,101.67,-0.006449721489299343,-0.0171979495666599,1.6739831718786362,1.3243082496949983,0.0,1.28,2.1,2.49,0.0
2022-03-15 04:00:00+00:00,178.89,-0.006221876562413242,103.55,-0.011738881465928608,68.63,0.0051259519625073136,59.62,0.002690884628321566,801.89,-0.04563036311486146,155.09,-0.028197255467134585,107.6,-0.0007429420505201678,100.23,-0.014163470050162275,-0.01682898670862525,1.6759476762683454,1.3280908317132907,0.0,1.28,2.1,2.47,0.0
2022-03-14 04:00:00+00:00,182.3,0.019061993403767907,102.86,-0.00666344760985027,72.84,0.061343435815241376,58.54,-0.01811472660181146,766.03,-0.0447193505343626,150.62,-0.02882197433748146,107.36,-0.0022304832713754275,99.6,-0.006285543250523884,-0.010771677965886434,1.6778735427345415,1.331893772079358,0.0,1.22,1.96,2.36,0.0
2022-03-11 05:00:00+00:00,185.09,0.015304443225452546,103.67,0.007874781256076213,76.4,0.0488742449203734,57.92,-0.010591048855483343,795.35,0.03827526337088627,154.73,0.027287212853538634,108.41,0.009780178837555775,100.75,0.011546184738955967,0.019885160054774184,1.6799817927118823,1.3358421206852162,1.0,1.19,1.92,2.38,1.0
2022-03-10 05:00:00+00:00,186.4,0.007077637905883671,104.5,0.008006173434937702,74.06,-0.03062827225130893,57.88,-0.0006906077348066697,838.3,0.054001383038913664,158.52,0.024494280359335763,108.43,0.00018448482612321015,101.55,0.007940446650124056,0.0169428865211608,1.6831730325943508,1.3398060582493734,1.0,1.15,1.87,2.29,1.0
2022-03-09 05:00:00+00:00,185.82,-0.003111587982832731,104.24,-0.0024880382775119836,75.47,0.01903861733729406,58.96,0.018659295093296446,858.97,0.024657044017654783,162.95,0.02794600050466811,109.04,0.005625749331365837,102.33,0.007680945347119605,0.015268793110962854,1.6865334331901247,1.3438895509856508,1.0,1.12,1.8,2.24,1.0
2022-03-08 05:00:00+00:00,191.51,0.030621031105370733,102.66,-0.015157329240214845,85.43,0.13197296939181147,58.66,-0.0050881953867029095,824.4,-0.04024587587459405,157.44,-0.03381405339061061,109.27,0.0021093176815847325,101.56,-0.007524675070849196,-0.0009131619085397946,1.6897491564067215,1.3478303928532085,0.0,1.07,1.71,2.19,0.0
2022-03-07 05:00:00+00:00,186.41,-0.026630463161192552,103.16,0.004870446132865691,82.37,-0.0358187990167389,61.08,0.04125468803273091,804.58,-0.024041727316836403,159.3,0.011814024390244038,109.66,0.0035691406607485376,101.86,0.002953918865695071,-0.004375114400207774,1.691535476723064,1.3517721168941415,0.0,1.05,1.65,2.16,0.0
2022-03-04 05:00:00+00:00,183.68,-0.014645137063462155,105.24,0.020162853819309712,79.46,-0.035328396260774664,62.57,0.024394237066142743,838.29,0.041897636033706886,163.17,0.02429378531073434,110.3,0.005836221046872092,102.83,0.00952287453367373,0.013390294403777123,1.6941438489846947,1.355752825779374,1.0,1.08,1.74,2.24,1.0
2022-03-03 05:00:00+00:00,180.8,-0.015679442508710784,104.76,-0.004561003420752496,74.53,-0.062043795620437825,62.47,-0.0015982100047946535,839.29,0.0011929046034189206,166.23,0.018753447324875827,109.86,-0.0039891205802357055,103.55,0.007001847709812381,-0.0043542283440598335,1.6962398059786457,1.3596806459299016,0.0,1.06,1.74,2.24,0.0
2022-03-02 05:00:00+00:00,179.73,-0.005918141592920478,103.91,-0.008113783886979808,75.42,0.011941500067087052,62.43,-0.0006403073475268473,879.89,0.04837422106780731,166.56,0.0019852012272154607,109.49,-0.003367922810850188,103.81,0.00251086431675529,0.010235320683501402,1.6993326224642857,1.363629530087388,1.0,0.91,1.56,2.11,1.0
2022-03-01 05:00:00+00:00,181.62,0.010515773660490835,102.0,-0.018381291502261532,71.82,-0.047732696897374804,61.97,-0.0073682524427358675,864.37,-0.017638568457420845,163.2,-0.02017291066282434,110.82,0.012147228057356907,103.48,-0.0031788845005298327,-0.008636564736327424,1.7018364647045916,1.3674321004689158,0.0,1.01,1.71,2.17,0.0
2022-02-28 05:00:00+00:00,178.38,-0.01783944499504464,102.54,0.0052941176470588935,67.48,-0.06042884990253394,62.24,0.004356946909795045,870.43,0.007010886541642947,165.12,0.011764705882353121,110.36,-0.004150875293268297,104.3,0.007924236567452558,-0.003773236017106875,1.703430236875849,1.3711653793791851,0.0,1.13,1.86,2.29,0.0
2022-02-25 05:00:00+00:00,176.55,-0.010258997645475887,104.09,0.015116052272283964,65.8,-0.02489626556016611,62.85,0.0098007712082262,809.87,-0.0695748078535895,164.85,-0.0016351744186047235,109.57,-0.007158390721275887,104.23,-0.0006711409395973034,-0.019053645768582653,1.7044369087097915,1.3747295819746717,0.0,1.08,1.84,2.28,0.0
2022-02-24 05:00:00+00:00,177.18,0.0035683942225999132,101.64,-0.02353732347007398,66.34,0.00820668693009119,59.515,-0.05306284805091488,800.77,-0.011236371269462975,162.51,-0.014194722474977328,109.46,-0.0010039244318700291,103.65,-0.005564616713038428,-0.013495276285128662,1.7038043979801683,1.378135551100635,0.0,1.16,1.89,2.29,0.0
